T_wall,density,Temperature,velocity
449.62406015037595,0.07721929824561403,129.51685714285713,1284.554812030075
339.3483709273183,0.4661775438596491,161.89457142857145,1871.24
289.22305764411027,0.32484799498746864,62.205293233082706,990.0341353383459
420.5513784461153,0.4794649373433584,148.26184962406018,1371.732932330827
581.9548872180451,0.028901503759398497,224.5198872180451,1626.1987969924812
207.01754385964912,0.22458857142857142,149.96593984962408,1755.7878947368422
538.8471177944862,0.40094852130325814,161.46854887218046,1800.555037593985
292.23057644110276,0.31518443609022556,71.15176691729323,1838.2536842105264
309.2731829573935,0.3308877192982456,117.58822556390977,1293.9794736842105
282.2055137844611,0.43477097744360904,122.27447368421052,1395.2945864661654
321.30325814536343,0.2354600751879699,75.41199248120301,1065.4314285714286
231.07769423558898,0.2572030827067669,167.00684210526316,938.1984962406015
319.29824561403507,0.1714389974937343,120.99640601503759,1312.828796992481
476.69172932330827,0.1025861403508772,129.94287969924812,1597.9248120300754
487.719298245614,0.2934414285714286,152.52207518796993,1720.4454135338347
520.8020050125313,0.3671260651629073,161.04252631578947,1621.4864661654135
555.889724310777,0.2523713032581454,183.62172180451128,1781.7057142857143
294.23558897243106,0.27290636591478695,202.3667142857143,1268.0616541353384
496.7418546365915,0.23908390977443608,211.31318796992483,1331.6781203007517
209.02255639097746,0.09050669172932331,157.20832330827068,1642.691954887218
570.9273182957393,0.06876368421052631,193.84626315789473,1506.0343609022557
422.5563909774436,0.0699716290726817,124.83060902255639,1767.5687218045114
375.43859649122805,0.21009323308270675,143.1495789473684,1232.7191729323308
513.7844611528822,0.13761654135338344,199.38455639097745,1046.582105263158
378.44611528822054,0.18955817042606515,181.91763157894735,1166.7465413533835
472.6817042606516,0.03614917293233083,77.96812781954887,1397.6507518796993
515.7894736842105,0.1835184461152882,57.09302255639098,1303.404135338346
208.02005012531328,0.01803,142.72355639097742,1258.636992481203
526.8170426065162,0.42873125313283206,162.74661654135338,1145.5410526315789
229.07268170426065,0.37799756892230574,168.28490977443607,1809.9796992481204
280.2005012531328,0.05910012531328321,120.14436090225564,1093.7054135338346
494.7368421052631,0.294649373433584,158.91241353383458,1136.1163909774436
525.8145363408521,0.4396027568922306,94.15698496240601,1079.5684210526315
435.5889724310777,0.47221726817042603,215.1473909774436,1480.1165413533836
580.952380952381,0.2704904761904762,156.7823007518797,1633.2672932330827
579.9498746867168,0.2161329573934837,220.25966165413533,1579.0754887218045
428.57142857142856,0.43114714285714284,99.69527819548873,1298.6918045112782
456.64160401002505,0.19801378446115286,170.41502255639097,1058.362932330827
566.9172932330827,0.23183624060150373,129.09083458646614,1791.1303759398497
288.2205513784461,0.14486421052631576,162.3205939849624,1602.6371428571429
376.44110275689223,0.3828293483709273,113.328,1703.9522556390978
512.781954887218,0.16902310776942353,61.353248120300755,1510.7466917293232
283.2080200501253,0.2970652631578947,83.50642105263158,933.4861654135339
468.671679197995,0.25599513784461153,97.56516541353383,1187.9520300751878
352.3809523809524,0.456513984962406,222.8157969924812,1553.1576691729324
438.59649122807014,0.13882448621553883,77.5421052631579,1428.2809022556391
218.04511278195488,0.4335630325814536,182.34365413533834,1802.911203007519
473.6842105263158,0.4589298746867168,151.67003007518798,947.6231578947369
324.3107769423559,0.12795298245614034,153.80014285714287,1656.828947368421
445.61403508771934,0.4601378195488722,113.75402255639098,1581.4316541353382
455.6390977443609,0.40940413533834585,118.8662932330827,1154.9657142857143
545.8646616541353,0.32364005012531327,190.8641052631579,961.7601503759398
245.11278195488723,0.08567491228070176,115.88413533834586,1637.9796240601504
287.21804511278197,0.35867045112781953,86.06255639097745,1447.1302255639098
425.56390977443607,0.34055127819548875,140.59344360902256,1006.5272932330827
412.531328320802,0.20888528822055136,190.43808270676692,1048.9382706766917
537.844611528822,0.28619375939849623,125.68265413533834,1056.0067669172931
481.70426065162906,0.1738548872180451,180.63956390977444,1776.9933834586466
365.4135338345865,0.08688285714285715,175.10127067669174,1364.6644360902255
246.11528822055138,0.27532225563909773,221.96375187969923,1152.6095488721803
598.9974937343359,0.33451155388471177,187.88194736842104,1701.5960902255638
254.13533834586465,0.3333036090225564,100.97334586466165,1729.87007518797
594.9874686716792,0.024069724310776943,142.2975338345865,1555.5138345864661
311.2781954887218,0.21250912280701753,167.43286466165415,1866.5276691729323
230.0751879699248,0.4214835839598997,217.70352631578947,1162.0342105263157
488.72180451127815,0.16660721804511278,175.95331578947366,1334.0342857142857
221.05263157894737,0.1617754385964912,186.17785714285714,1560.2261654135339
561.9047619047619,0.25116335839598997,138.88935338345863,1513.1028571428571
322.30576441102755,0.3115606015037594,158.06036842105263,1833.5413533834585
544.8621553884711,0.26565869674185466,125.25663157894736,1390.5822556390976
296.2406015037594,0.3490068922305764,192.14217293233082,1001.8149624060151
343.35839598997495,0.4045723558897243,208.33103007518795,1623.8426315789475
383.45864661654133,0.12674503759398495,164.87672932330827,1576.7193233082708
371.42857142857144,0.41785974937343356,115.0320902255639,1383.5137593984962
266.16541353383457,0.1726469423558897,202.79273684210526,1604.9933082706766
508.77192982456137,0.19076611528822054,127.81276691729323,1564.9384962406016
458.64661654135335,0.43235508771929826,57.945067669172936,982.9656390977443
547.8696741854637,0.21734090225563907,74.55994736842105,1772.2810526315789
387.468671679198,0.2994811528822055,76.69006015037594,1249.2123308270677
418.546365914787,0.35625456140350875,82.22835338345865,1835.8975187969925
432.58145363408516,0.47342521303258145,128.23878947368422,1329.321954887218
427.56892230576443,0.07480340852130325,146.55775939849624,1630.911127819549
590.9774436090225,0.2366680200501253,59.649157894736845,1341.1027819548872
290.22556390977445,0.288609649122807,214.72136842105263,1861.8153383458648
308.2706766917293,0.48429671679197994,185.75183458646617,949.9793233082706
336.3408521303258,0.11949736842105263,218.55557142857143,985.3218045112782
569.9248120300751,0.1013781954887218,78.82017293233082,1404.7192481203008
265.16290726817044,0.2765302005012531,132.49901503759398,1418.8562406015037
582.9573934837092,0.49033644110275687,177.6574060150376,1402.3630827067668
505.76441102756894,0.1750628320802005,88.6186917293233,1150.2533834586466
274.1854636591479,0.39732468671679194,121.84845112781954,1338.7466165413534
409.5238095238095,0.3719578446115288,134.2031052631579,1348.1712781954886
368.42105263157896,0.04098095238095238,70.29972180451128,1673.322105263158
470.6766917293233,0.05547629072681705,160.19048120300752,975.8971428571429
462.65664160401,0.04460478696741854,196.8284210526316,1039.5136090225565
268.1704260651629,0.07238751879699248,114.18004511278195,1458.911052631579
577.9448621553885,0.19197406015037594,72.85585714285715,1260.993157894737
461.6541353383459,0.28498581453634086,201.08864661654135,1305.7603007518796
235.08771929824562,0.41906769423558893,226.65,1741.650902255639
358.3959899749373,0.2692825313283208,178.93547368421054,971.1848120300751
373.43358395989975,0.20526145363408518,92.02687218045114,1546.0891729323307
363.4085213032581,0.08929874686716792,121.42242857142857,1826.4728571428573
413.5338345864662,0.32605593984962405,198.1064887218045,1067.7875939849623
469.67418546365917,0.2632428070175439,63.909383458646616,1157.321879699248
250.12531328320802,0.21975679197994985,137.6112857142857,1385.8699248120301
248.1203007518797,0.021653834586466168,67.31756390977444,1265.7054887218046
540.8521303258145,0.17868666666666666,103.9555037593985,1138.4725563909774
272.18045112781954,0.09654641604010025,155.93025563909777,931.13
331.328320802005,0.30310498746867165,158.48639097744362,1023.0204511278196
430.5764411027569,0.5,91.17482706766917,1225.6506766917294
451.62907268170426,0.32243210526315785,207.478984962406,1178.5273684210526
370.42606516290726,0.3127685463659148,204.92284962406015,1670.9659398496242
263.1578947368421,0.46980137844611525,163.17263909774437,935.8423308270677
541.8546365914788,0.2825699248120301,58.37109022556391,1652.1166165413533
372.43107769423557,0.2378759649122807,210.88716541353384,1218.582180451128
466.66666666666663,0.3465910025062656,167.85888721804514,1112.5547368421053
252.13032581453632,0.048228621553884715,147.8358270676692,1070.1437593984963
281.203007518797,0.08205107769423559,182.76967669172933,1496.6096992481203
227.06766917293234,0.07963518796992482,116.73618045112782,1414.143909774436
226.06516290726816,0.46255370927318296,73.7079022556391,1220.9383458646616
514.7869674185463,0.12191325814536341,140.1674210526316,1020.6642857142857
436.59147869674183,0.45409809523809525,109.06777443609022,1812.335864661654
535.8395989974938,0.34296716791979953,139.31537593984962,1088.993082706767
585.9649122807018,0.0603080701754386,108.21572932330827,1666.2536090225562
347.36842105263156,0.1436562656641604,83.0803984962406,1675.6782706766917
261.1528822055138,0.3550466165413534,112.90197744360901,1649.7604511278196
459.64912280701753,0.10862586466165414,195.55035338345866,1612.0618045112783
357.39348370927314,0.21371706766917292,147.4098045112782,1600.2809774436091
330.3258145363409,0.20767734335839597,195.12433082706767,1541.3768421052632
253.1328320802005,0.03494122807017544,103.10345864661655,1769.9248872180451
211.02756892230576,0.45047426065162904,155.0782105263158,1400.006917293233
380.4511278195489,0.3683340100250626,90.32278195488722,1503.678195488722
228.0701754385965,0.4263153634085213,87.34062406015038,1663.8974436090225
484.71177944862154,0.3526307268170426,111.6239097744361,1788.7742105263158
345.36340852130326,0.332095664160401,139.7413984962406,1183.2396992481204
393.48370927318297,0.4081961904761905,132.92503759398497,1491.8973684210528
262.15538847117796,0.3514227819548872,220.68568421052632,1779.3495488721805
574.937343358396,0.4528901503759398,124.40458646616541,1557.87
573.9348370927319,0.245123634085213,104.80754887218046,1805.2673684210527
554.8872180451128,0.04218889724310777,171.26706766917295,1831.1851879699248
340.35087719298247,0.36229428571428574,67.74358646616541,1072.49992481203
247.11779448621553,0.4106120802005013,65.61347368421053,1060.7190977443609
225.062656641604,0.053060401002506266,159.76445864661656,1185.595864661654
260.1503759398496,0.06393190476190476,146.9837819548872,1110.1985714285715
450.6265664160401,0.0917146365914787,208.75705263157894,1774.6372180451126
429.57393483709274,0.19680583959899747,78.39415037593986,1798.198872180451
355.3884711779449,0.08084313283208021,136.3332180451128,1091.3492481203007
503.7593984962406,0.3937008521303258,60.92722556390977,954.6916541353384
539.8496240601504,0.47584110275689223,94.58300751879699,1734.5824060150376
416.5413533834586,0.39490879699248116,213.86932330827068,1859.4591729323308
240.1002506265664,0.28981759398496243,123.55254135338346,1616.7741353383458
353.38345864661653,0.2777381453634085,217.2775037593985,1381.1575939849624
303.2581453634085,0.14848804511278194,189.16001503759398,1277.4863157894738
317.29323308270676,0.07601135338345864,68.16960902255639,1430.637067669173
556.8922305764411,0.07842724310776943,75.83801503759399,1180.8835338345864
595.9899749373433,0.48188082706766916,126.96072180451128,1614.417969924812
212.0300751879699,0.2958573182957393,74.98596992481203,1539.0206766917292
244.11027568922304,0.2596189724310777,122.70049624060151,1718.0892481203007
306.265664160401,0.022861779448621555,201.51466917293232,1465.9795488721804
417.54385964912285,0.22217268170426063,118.44027067669174,1536.6645112781955
552.8822055137845,0.3417592230576441,68.59563157894738,966.4724812030075
379.44862155388466,0.49516822055137844,123.97856390977444,1263.3493233082706
310.2756892230576,0.17627077694235588,165.30275187969926,1169.1027067669172
213.0325814536341,0.20284556390977443,57.51904511278195,1517.8151879699249
510.77694235588973,0.2149250125313283,207.905007518797,1244.5
364.4110275689223,0.12553709273182956,133.35106015037593,1008.8834586466165
486.71679197994985,0.4987920551378446,85.63653383458646,1854.746842105263
507.76942355889724,0.3924929072681704,164.4507067669173,978.2533082706767
257.1428571428571,0.26686664160401,126.5346992481203,1041.8697744360902
284.2105263157895,0.4142359147869674,83.93244360902256,1765.2125563909774
392.4812030075188,0.2463315789473684,115.4581127819549,1352.8836090225564
518.796992481203,0.14003243107769422,179.7875187969925,1100.773909774436
396.49122807017545,0.09413052631578947,134.62912781954887,1117.267067669173
448.6215538847118,0.4456424812030075,141.4454887218045,1235.0753383458646
558.8972431077693,0.051852456140350875,200.66262406015036,1748.7193984962405
239.09774436090225,0.1231212030075188,188.30796992481203,1758.144060150376
479.69924812030075,0.14728010025062654,86.9146015037594,1355.23977443609
572.9323308270676,0.4383948120300752,136.75924060150376,1640.3357894736841
215.0375939849624,0.05789218045112782,218.12954887218046,1378.8014285714285
477.69423558897245,0.02527766917293233,95.00903007518798,1868.883834586466
439.5989974937344,0.10983380952380953,223.66784210526316,1357.595939849624
277.1929824561403,0.35746250626566417,219.40761654135338,1409.4315789473685
474.68671679197996,0.10741791979949875,210.46114285714287,1204.4451879699247
504.76190476190476,0.3296797744360902,66.03949624060151,1572.0069924812028
243.1077694235589,0.1327847619047619,56.667,1272.773984962406
299.2481203007519,0.34538305764411026,198.95853383458646,1451.8425563909775
565.9147869674185,0.35987839598997495,145.2796917293233,1654.472781954887
543.859649122807,0.18714228070175437,197.68046616541355,1310.4726315789474
560.9022556390978,0.4770490476190476,106.93766165413534,1487.1850375939848
495.7393483709273,0.34417511278195484,168.71093233082706,1164.3903759398495
216.04010025062655,0.40698824561403507,150.81798496240603,1107.8424060150376
354.38596491228066,0.09292258145363409,218.98159398496242,1343.458947368421
389.4736842105263,0.2584110275689223,92.87891729323309,1661.5412781954888
295.23809523809524,0.01923794486215539,189.58603759398497,1051.2944360902256
359.3984962406015,0.41665180451127815,107.78970676691729,1103.1300751879699
273.1829573934837,0.08809080200501253,85.2105112781955,1508.3905263157894
578.9473684210526,0.18835022556390976,66.46551879699248,1084.2807518796992
483.7092731829574,0.4830887719298246,216.85148120300752,1473.048045112782
386.4661654135338,0.28377786967418545,82.65437593984963,1369.3767669172933
492.7318295739348,0.13640859649122805,102.25141353383458,1202.089022556391
399.49874686716794,0.2910255388471178,89.04471428571429,1678.0344360902254
584.9624060150376,0.21130117794486214,225.79795488721805,1308.1164661654134
214.03508771929825,0.17747872180451127,225.37193233082706,1053.6506015037594
285.2130325814536,0.4867126065162907,209.18307518796993,1736.9385714285713
286.2155388471178,0.30552087719298243,135.48117293233082,1793.4865413533835
219.04761904761904,0.3707498997493734,105.23357142857142,1824.1166917293233
307.2681704260651,0.08325902255639098,176.80536090225564,1840.6098496240602
576.9423558897242,0.38766112781954887,164.02468421052632,1037.1574436090225
444.6115288220551,0.39007701754385965,181.49160902255642,1732.2262406015038
206.01503759398497,0.1339927067669173,160.61650375939848,1140.8287218045114
333.3333333333333,0.164191328320802,198.5325112781955,1659.185112781955
318.29573934837094,0.2801540350877193,144.0016240601504,1317.5411278195488
337.34335839599,0.19559789473684208,183.19569924812032,1291.6233082706767
327.31829573934834,0.13036887218045112,151.244007518797,1275.1301503759398
401.50375939849624,0.23425213032581452,190.01206015037596,1468.3357142857144
562.907268170426,0.06634779448621554,138.0373082706767,1237.4315037593985
332.33082706766913,0.12916092731829573,178.08342857142858,1699.23992481203
533.8345864661654,0.11828942355889724,146.13173684210525,1494.2535338345865
423.55889724310777,0.03373328320802005,148.6878721804511,1595.5686466165412
567.9197994987469,0.39853263157894736,181.06558646616543,1588.50015037594
222.05513784461152,0.4033644110275689,213.01727819548873,1498.965864661654
465.6641604010025,0.07359546365914788,88.19266917293233,1345.815112781955
223.0576441102757,0.20042967418546365,97.99118796992481,1416.50007518797
275.187969924812,0.3610863408521303,165.72877443609022,980.6094736842106
454.6365914786967,0.4637616541353384,175.52729323308273,1522.5275187969924
326.3157894736842,0.30914471177944863,116.31015789473685,1216.226015037594
568.922305764411,0.11587353383458647,226.22397744360902,1550.8015037593987
377.4436090225564,0.30068909774436087,126.10867669172933,959.403984962406
548.8721804511279,0.09533847117794486,64.76142857142857,1751.0755639097742
269.17293233082705,0.49275233082706765,173.8232030075188,1034.8012781954887
532.8320802005012,0.369541954887218,187.45592481203008,1211.5136842105262
255.1378446115288,0.4746331578947368,166.1547969924812,1574.363157894737
398.49624060150376,0.24874746867167918,127.38674436090226,1228.006842105263
441.6040100250627,0.28136197994987466,101.39936842105263,1814.692030075188
220.05012531328322,0.4021564661654135,60.07518045112782,1209.1575187969925
447.6190476190476,0.45168220551378446,152.09605263157894,1253.9246616541354
506.76691729323306,0.3647101754385965,130.3689022556391,1131.404060150376
264.16040100250626,0.4806728822055138,212.16523308270678,945.266992481203
546.8671679197995,0.15935954887218043,188.73399248120302,992.3903007518797
315.28822055137846,0.15573571428571428,120.57038345864662,1407.0754135338345
523.8095238095239,0.34779894736842104,95.86107518796993,1795.8427067669172
542.8571428571429,0.41302796992481206,179.3614962406015,1213.8698496240602
267.16791979949875,0.1352006516290727,81.80233082706766,1607.3494736842106
384.4611528822055,0.2475395238095238,132.07299248120302,1044.225939849624
596.9924812030075,0.09896230576441103,112.04993233082706,940.5546616541353
403.50877192982455,0.17023105263157892,62.63131578947369,1680.3906015037594
304.26065162907264,0.1122496992481203,191.29012781954887,1590.8563157894737
334.3358395989975,0.3212241604010025,135.9071954887218,1119.6232330827067
600.0,0.06272395989974937,128.66481203007518,1828.829022556391
361.4035087719298,0.04339684210526316,163.59866165413536,1706.3084210526317
404.51127819548867,0.07117957393483709,110.34584210526316,1432.9932330827069
588.9724310776942,0.49154438596491223,106.51163909774436,1324.6096240601503
271.1779448621554,0.4371868671679198,80.52426315789474,1279.8424812030075
204.01002506265664,0.03131739348370927,114.60606766917293,1477.7603759398496
341.3533834586466,0.4057803007518797,80.09824060150376,1753.4317293233084
457.64411027568923,0.16056749373433582,216.42545864661653,1562.5823308270676
259.1478696741855,0.030109448621553885,169.13695488721805,1359.9521052631578
391.4786967418546,0.1533198245614035,91.60084962406015,1105.4862406015038
493.734335839599,0.3961167418546366,203.64478195488724,942.9108270676692
348.37092731829574,0.27169842105263153,149.5399172932331,1715.733082706767
297.24310776942355,0.30672882205513785,174.24922556390976,1739.2947368421053
344.3609022556391,0.24149979949874684,206.2009172932331,1018.3081203007519
293.23308270676694,0.35383867167919797,192.99421804511277,1195.0205263157895
210.0250626566416,0.050644511278195484,141.8715112781955,1315.184962406015
407.5187969924812,0.3272638847117794,223.24181954887217,1437.7055639097744
559.8997493734336,0.48912849624060145,89.89675939849624,1004.1711278195489
276.1904761904762,0.20646939849624057,191.71615037593986,1819.4043609022556
381.453634085213,0.15815160401002504,207.05296240601504,1025.3766165413533
238.0952380952381,0.17989461152882205,63.057338345864665,1692.1714285714286
395.4887218045113,0.37920551378446116,192.5681954887218,1367.0206015037593
414.5363408521303,0.19922172932330826,72.42983458646617,1256.2808270676692
453.63408521303256,0.47100932330827067,177.23138345864663,1635.6234586466167
390.4761904761905,0.3635022305764411,69.44767669172933,1388.226090225564
478.69674185463657,0.1847263909774436,123.12651879699249,1230.363007518797
329.32330827067665,0.31880827067669176,185.32581203007518,1435.3493984962406
385.46365914786963,0.20405350877192982,74.13392481203007,987.677969924812
224.06015037593986,0.26203486215538846,106.08561654135337,1527.2398496240603
233.08270676691728,0.2547871929824561,170.84104511278196,1246.8561654135337
583.9598997493734,0.4468504260651629,224.09386466165415,1725.1577443609021
301.2531328320802,0.4432265914786967,92.4528947368421,1842.966015037594
203.00751879699249,0.13157681704260651,79.24619548872181,1086.6369172932332
405.5137844611529,0.2608269172932331,138.46333082706767,1362.3082706766918
406.51629072681703,0.027693558897243106,221.11170676691728,1374.089097744361
201.00250626566415,0.25357924812030075,102.67743609022557,952.3354887218045
316.2907268170426,0.3139764912280702,166.58081954887217,1289.267142857143
501.7543859649123,0.26445075187969924,204.0708045112782,1442.417894736842
236.09022556390977,0.32847182957393484,195.97637593984962,1126.6917293233082
369.4235588972431,0.12070531328320802,173.39718045112784,1548.4453383458647
431.57894736842104,0.42269152882205513,105.65959398496241,1475.4042105263159
338.3458646616541,0.24029185463659147,103.52948120300752,957.0478195488722
421.55388471177946,0.4963761654135338,66.89154135338346,1121.9793984962405
589.9749373433584,0.4359789223057644,159.33843609022557,1143.184887218045
349.3734335839599,0.12432914786967418,172.97115789473685,1689.8152631578946
410.52631578947364,0.4299391979949875,187.0299022556391,1784.061879699248
270.17543859649123,0.33692744360902255,149.1138947368421,1286.910977443609
443.609022556391,0.4408107017543859,100.1213007518797,1251.5684962406015
529.8245614035088,0.3767896240601504,63.48336090225564,1647.4042857142858
382.45614035087715,0.33934333333333333,135.05515037593983,1192.6643609022556
524.812030075188,0.41182002506265664,137.18526315789472,1392.9384210526316
433.5839598997494,0.056684235588972426,145.7057142857143,1133.7602255639097
256.140350877193,0.2982732080200501,112.47595488721805,1531.9521804511278
491.7293233082707,0.4975841102756892,197.25444360902256,1569.650827067669
511.7794486215539,0.22096473684210524,84.35846616541353,1515.4590225563911
323.30827067669173,0.4444345363408521,64.33540601503759,1852.3906766917294
522.8070175438596,0.11345764411027569,169.989,1098.4177443609024
217.04260651629073,0.3018970426065163,131.22094736842104,1845.3221804511277
305.2631578947368,0.44201864661654133,97.13914285714286,1129.0478947368422
249.12280701754386,0.3852452380952381,176.37933834586465,1282.1986466165413
571.9298245614035,0.23062829573934834,93.73096240601504,1147.8972180451128
242.10526315789474,0.4613457644110276,184.47376691729323,1543.733007518797
550.8771929824561,0.05426834586466166,219.83363909774437,1708.6645864661655
575.9398496240601,0.049436566416040106,73.28187969924812,1081.9245864661655
241.10275689223056,0.4553060401002506,211.7392105263158,999.4587969924812
528.8220551378446,0.10379408521303259,77.11608270676692,1449.4863909774435
593.984962406015,0.2789460902255639,95.43505263157894,1668.6097744360902
464.6616541353383,0.08446696741854637,184.04774436090224,1444.774060150376
411.5288220551379,0.1931820050125313,215.99943609022557,1850.0345112781954
490.7268170426065,0.20163761904761904,96.71312030075188,1696.8837593984963
475.68922305764414,0.10017025062656641,109.49379699248121,1489.5412030075188
351.37844611528817,0.06151601503759399,93.30493984962406,1114.910902255639
597.9949874686718,0.1545277694235589,221.53772932330827,1456.5548872180452
325.31328320802004,0.4649695989974937,98.84323308270677,1124.3355639097745
553.8847117794487,0.2257965162907268,72.00381203007518,1524.8836842105263
489.7243107769424,0.3888690726817043,79.67221804511279,968.8286466165414
434.5864661654135,0.1629833834586466,152.9480977443609,1223.2945112781954
534.8370927318296,0.3804134586466165,133.77708270676692,1176.1712030075187
356.390977443609,0.33813538847117797,58.79711278195489,1421.2124060150377
517.7944862155389,0.14969598997493733,59.22313533834587,1206.8013533834587
251.12781954887217,0.42027563909774435,154.22616541353386,1077.2122556390977
592.9824561403509,0.037357117794486215,172.1191127819549,1619.1303007518795
500.7518796992481,0.11104175438596492,81.37630827067669,1173.815037593985
587.9699248120301,0.23304418546365913,212.59125563909774,1501.322030075188
298.2456140350877,0.30431293233082707,224.9459097744361,1411.7877443609023
320.30075187969925,0.10620997493734335,90.7488045112782,1864.1715037593985
460.6516290726817,0.18110255639097741,131.64696992481203,1583.7878195488722
374.43609022556393,0.11708147869674186,98.41721052631578,1425.9247368421052
563.9097744360902,0.14607215538847115,119.71833834586465,1685.1029323308271
402.5062656641604,0.310352656641604,76.26403759398497,1440.0617293233083
313.2832080200501,0.4577219298245614,99.26925563909774,1470.6918796992481
498.7468671679198,0.16781516290726817,196.4023984962406,1159.678045112782
467.6691729323308,0.15694365914786965,87.76664661654135,1242.1438345864663
549.874686716792,0.21854884711779446,209.6090977443609,1171.4588721804512
314.2857142857143,0.14124037593984962,174.67524812030075,1319.8972932330826
509.77443609022555,0.4685934335839599,144.42764661654135,1786.418045112782
397.4937343358396,0.2741143107769423,101.82539097744362,1484.828872180451
519.7994987468671,0.4275233082706767,154.6521879699248,1461.2672180451127
424.56140350877195,0.24270774436090223,89.47073684210525,1817.0481954887218
485.7142857142857,0.39128496240601507,108.64175187969926,1857.1030075187969
446.61654135338347,0.37558167919799496,71.5777894736842,1762.8563909774437
394.4862155388471,0.18593433583959898,172.54513533834586,1197.3766917293233
234.08521303258146,0.09775436090225564,69.02165413533835,997.1026315789474
502.7568922305764,0.03977300751879699,201.9406917293233,1847.6783458646617
